profile,case_id,method,round,phase,circuit_nodes,prepared_states,table_bytes,bn_nodes,bn_arcs,cpt_entries,storm_model_type,storm_states,storm_transitions,storm_choices,cudd_nodes,cudd_peak_nodes,cudd_memory_bytes,cudd_variables,cudd_reorderings
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,initial,,,,,,,,,,,13,1022,16814536.0,4,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,repeat,,,,,,,,,,,13,1022,16814536.0,4,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,counts,,,,,,,,,,,13,1022,16814536.0,4,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,masks,,,,,,,,,,,13,1022,16814536.0,4,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,metadata,,,,,,,,,,,13,1022,16814536.0,4,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,structure,,,,,,,,,,,8,1022,16814536.0,4,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_controls_first,2,restore,,,,,,,,,,,13,1022,16814536.0,4,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,initial,,,,,,,,,,,13,1022,16814536.0,4,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,repeat,,,,,,,,,,,13,1022,16814536.0,4,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,counts,,,,,,,,,,,13,1022,16814536.0,4,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,masks,,,,,,,,,,,13,1022,16814536.0,4,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,metadata,,,,,,,,,,,13,1022,16814536.0,4,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,structure,,,,,,,,,,,8,1022,16814536.0,4,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,cudd_sift_once,2,restore,,,,,,,,,,,13,1022,16814536.0,4,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,initial,,,,13,17,72,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,repeat,,,,13,17,72,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,counts,,,,13,17,72,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,masks,,,,13,17,72,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,metadata,,,,13,17,72,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,structure,,,,4,1,10,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,agrum_lazy,2,restore,,,,13,17,72,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,initial,,,,,,,DTMC,8,8,8,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,repeat,,,,,,,DTMC,8,8,8,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,counts,,,,,,,DTMC,8,8,8,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,masks,,,,,,,MDP,9,10,10,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,metadata,,,,,,,MDP,9,10,10,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,structure,,,,,,,MDP,8,9,9,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,storm_exact,2,restore,,,,,,,DTMC,8,8,8,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,initial,,,,,,,,,,,11,1022,16814536.0,3,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,repeat,,,,,,,,,,,11,1022,16814536.0,3,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,counts,,,,,,,,,,,11,1022,16814536.0,3,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,masks,,,,,,,,,,,11,1022,16814536.0,3,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,metadata,,,,,,,,,,,11,1022,16814536.0,3,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,structure,,,,,,,,,,,7,1022,16814536.0,3,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_controls_first,2,restore,,,,,,,,,,,11,1022,16814536.0,3,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,initial,,,,,,,,,,,11,1022,16814536.0,3,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,repeat,,,,,,,,,,,11,1022,16814536.0,3,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,counts,,,,,,,,,,,11,1022,16814536.0,3,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,masks,,,,,,,,,,,11,1022,16814536.0,3,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,metadata,,,,,,,,,,,11,1022,16814536.0,3,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,structure,,,,,,,,,,,7,1022,16814536.0,3,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift_once,2,restore,,,,,,,,,,,11,1022,16814536.0,3,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_lazy,2,initial,,,,11,14,60,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_lazy,2,repeat,,,,11,14,60,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_lazy,2,counts,,,,11,14,60,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_lazy,2,masks,,,,11,14,60,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_lazy,2,metadata,,,,11,14,60,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_lazy,2,structure,,,,4,1,10,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_lazy,2,restore,,,,11,14,60,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_exact,2,initial,,,,,,,DTMC,7,7,7,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_exact,2,repeat,,,,,,,DTMC,7,7,7,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_exact,2,counts,,,,,,,DTMC,7,7,7,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_exact,2,masks,,,,,,,MDP,8,9,9,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_exact,2,metadata,,,,,,,MDP,8,9,9,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_exact,2,structure,,,,,,,MDP,7,8,8,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_exact,2,restore,,,,,,,DTMC,7,7,7,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,prepared_specialized,2,initial,10,4,10,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,prepared_specialized,2,repeat,10,4,10,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,prepared_specialized,2,counts,10,4,10,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,prepared_specialized,2,masks,10,4,10,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,prepared_specialized,2,metadata,10,4,10,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,prepared_specialized,2,structure,3,4,6,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,prepared_specialized,2,restore,10,4,10,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift_once,2,initial,,,,,,,,,,,53,1022,16814536.0,10,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift_once,2,repeat,,,,,,,,,,,53,1022,16814536.0,10,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift_once,2,counts,,,,,,,,,,,53,1022,16814536.0,10,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift_once,2,masks,,,,,,,,,,,53,1022,16814536.0,10,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift_once,2,metadata,,,,,,,,,,,53,1022,16814536.0,10,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift_once,2,structure,,,,,,,,,,,20,1022,16814536.0,10,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift_once,2,restore,,,,,,,,,,,53,1022,16814536.0,10,1
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_lazy,2,initial,,,,35,55,516,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_lazy,2,repeat,,,,35,55,516,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_lazy,2,counts,,,,35,55,516,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_lazy,2,masks,,,,35,55,516,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_lazy,2,metadata,,,,35,55,516,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_lazy,2,structure,,,,17,23,250,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_lazy,2,restore,,,,35,55,516,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_exact,2,initial,,,,,,,MDP,242,281,266,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_exact,2,repeat,,,,,,,MDP,242,281,266,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_exact,2,counts,,,,,,,MDP,242,281,266,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_exact,2,masks,,,,,,,MDP,242,289,274,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_exact,2,metadata,,,,,,,MDP,242,289,274,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_exact,2,structure,,,,,,,MDP,239,286,271,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_exact,2,restore,,,,,,,MDP,242,281,266,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,prepared_specialized,2,initial,34,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,prepared_specialized,2,repeat,34,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,prepared_specialized,2,counts,34,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,prepared_specialized,2,masks,34,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,prepared_specialized,2,metadata,34,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,prepared_specialized,2,structure,16,64,48,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,prepared_specialized,2,restore,34,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_controls_first,2,initial,,,,,,,,,,,76,1022,16814536.0,10,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_controls_first,2,repeat,,,,,,,,,,,76,1022,16814536.0,10,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_controls_first,2,counts,,,,,,,,,,,76,1022,16814536.0,10,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_controls_first,2,masks,,,,,,,,,,,76,1022,16814536.0,10,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_controls_first,2,metadata,,,,,,,,,,,76,1022,16814536.0,10,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_controls_first,2,structure,,,,,,,,,,,25,1022,16814536.0,10,0
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_controls_first,2,restore,,,,,,,,,,,76,1022,16814536.0,10,0
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,agrum_lazy,2,initial,,,,31,49,351,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,agrum_lazy,2,repeat,,,,31,49,351,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,agrum_lazy,2,counts,,,,31,49,351,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,agrum_lazy,2,masks,,,,31,49,351,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,agrum_lazy,2,metadata,,,,31,49,351,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,agrum_lazy,2,structure,,,,17,23,195,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,agrum_lazy,2,restore,,,,31,49,351,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,storm_exact,2,initial,,,,,,,MDP,126,147,137,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,storm_exact,2,repeat,,,,,,,MDP,126,147,137,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,storm_exact,2,counts,,,,,,,MDP,126,147,137,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,storm_exact,2,masks,,,,,,,MDP,128,155,145,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,storm_exact,2,metadata,,,,,,,MDP,128,155,145,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,storm_exact,2,structure,,,,,,,MDP,125,152,142,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,storm_exact,2,restore,,,,,,,MDP,126,147,137,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,prepared_specialized,2,initial,30,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,prepared_specialized,2,repeat,30,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,prepared_specialized,2,counts,30,64,88,,,,,,,,,,,,
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r0--create_visit,prepared_specialized,2,masks,30,64,88,,,,,,,,,,,,
